target_entropy,best_loss,early_stopped
6.35,2.8735361099243164,1
6.4,2.815638542175293,1
6.45,2.9810433387756348,1
6.5,2.903785228729248,1
6.55,3.054422378540039,1
6.6,3.0192809104919434,1
6.65,3.1549391746520996,1
6.7,3.1062567234039307,1
6.75,3.1477227210998535,1
6.8,3.2106425762176514,1
6.85,3.260712146759033,1
6.9,3.2504119873046875,1
6.95,3.3093690872192383,1
7.0,3.273486614227295,1
7.05,3.2581582069396973,1
7.1,3.33923602104187,1
7.15,3.393657684326172,1
7.2,3.293609142303467,1
7.25,3.374938488006592,1
7.3,3.4171714782714844,1
7.35,3.427151679992676,1
7.4,3.3999524116516113,1
7.45,3.3822154998779297,1
7.5,3.355102062225342,1
7.55,3.386465549468994,1
7.6,3.4022216796875,1
7.65,3.3273186683654785,1
7.7,3.313016414642334,1
7.75,3.311406135559082,1
7.8,3.3115668296813965,1
7.85,3.2808995246887207,1
7.9,3.242898464202881,1
7.95,3.2604284286499023,1
8.0,3.237840414047241,1
8.05,3.2218899726867676,1
8.1,3.182046413421631,1
8.15,3.1397876739501953,1
8.2,3.1423518657684326,1
8.25,3.1184487342834473,1
8.3,3.0868406295776367,1
8.35,3.0551095008850098,1
8.4,3.005648612976074,1
8.45,2.9660983085632324,1
8.5,2.9577670097351074,1
8.55,2.918764114379883,1
8.6,2.8628292083740234,1
8.65,2.8419055938720703,1
8.7,2.817568302154541,1
8.75,2.7633485794067383,1
8.8,2.739837884902954,1
8.85,2.7109460830688477,1
8.9,2.6676573753356934,1
8.95,2.627225160598755,1
9.0,2.595888137817383,1
9.05,2.5413007736206055,1
9.1,2.50166654586792,1
9.15,2.4700775146484375,1
9.2,2.404766082763672,1
9.25,2.392544746398926,1
9.3,2.3376455307006836,1
9.35,2.295947313308716,1
9.4,2.2498083114624023,1
9.45,2.2122583389282227,1
9.5,2.168839454650879,1
9.55,2.12387752532959,1
9.6,2.077763557434082,1
9.65,2.032102346420288,1
9.7,1.9877179861068726,1
9.75,1.949760913848877,1
9.8,1.9007198810577393,1
9.85,1.8545114994049072,1
9.9,1.809607982635498,1
9.95,1.76426362991333,1
10.0,1.7174338102340698,1
10.05,1.668405294418335,1
10.1,1.6165759563446045,1
10.15,1.570521593093872,1
10.2,1.5231802463531494,1
10.25,1.4718921184539795,1
10.3,1.426292896270752,1
10.35,1.3737151622772217,1
10.4,1.3251392841339111,1
10.45,1.2764344215393066,1
10.5,1.2288761138916016,1
10.55,1.181726098060608,1
10.6,1.1312305927276611,1
10.65,1.081385612487793,1
10.7,1.0376359224319458,1
10.75,0.9860906600952148,1
10.8,0.937190055847168,1
10.85,0.8880779147148132,1
10.9,0.83867347240448,1
10.95,0.7885576486587524,1
11.0,0.7407390475273132,1
11.05,0.6917216777801514,1
11.1,0.6450908184051514,1
11.15,0.5957162976264954,1
11.2,0.5477544069290161,1
11.25,0.49867019057273865,1
11.3,0.45047298073768616,1
11.35,0.4031164050102234,1
11.4,0.35442042350769043,1
11.45,0.3065459132194519,1
11.5,0.2576354742050171,1
11.55,0.20834589004516602,1
11.6,0.159278005361557,1
11.65,0.11007033288478851,1
11.7,0.060899946838617325,1
11.75,0.011691190302371979,1
