target_entropy,best_loss,early_stopped
5.4,1.6589744091033936,1
5.45,1.9285860061645508,1
5.5,2.0107078552246094,1
5.55,2.069416046142578,1
5.6,2.0071449279785156,1
5.65,2.0654635429382324,1
5.7,2.118133068084717,1
5.75,2.1335341930389404,1
5.8,2.312523126602173,1
5.85,2.320577383041382,1
5.9,2.4407589435577393,1
5.95,2.380642890930176,1
6.0,2.6032745838165283,1
6.05,2.607309341430664,1
6.1,2.646024227142334,1
6.15,2.6547112464904785,1
6.2,2.7890563011169434,1
6.25,2.744940996170044,1
6.3,2.829227924346924,1
6.35,2.8351564407348633,1
6.4,2.9687461853027344,1
6.45,2.950953960418701,1
6.5,3.007901191711426,1
6.55,3.0028650760650635,1
6.6,3.0558419227600098,1
6.65,3.0884041786193848,1
6.7,3.109584093093872,1
6.75,3.1478705406188965,1
6.8,5.673267364501953,1
6.85,3.2419161796569824,1
6.9,3.2734549045562744,1
6.95,3.25009822845459,1
7.0,3.304415225982666,1
7.05,3.340023994445801,1
7.1,3.3360304832458496,1
7.15,5.1946916580200195,1
7.2,5.141995429992676,1
7.25,3.4091804027557373,1
7.3,3.380770206451416,1
7.35,3.401360511779785,1
7.4,3.3528027534484863,1
7.45,3.3784494400024414,1
7.5,3.36332631111145,1
7.55,3.383009910583496,1
7.6,3.382556200027466,1
7.65,3.3474926948547363,1
7.7,3.366306781768799,1
7.75,3.3276853561401367,1
7.8,3.3400588035583496,1
7.85,3.284519672393799,1
7.9,3.270782232284546,0
7.95,3.2350914478302,1
8.0,3.2448081970214844,1
8.05,3.1864895820617676,1
8.1,3.14386248588562,1
8.15,3.162952423095703,1
8.2,3.1291894912719727,1
8.25,3.104316234588623,1
8.3,3.0714588165283203,1
8.35,3.057058572769165,1
8.4,3.0125858783721924,1
8.45,2.9645981788635254,1
8.5,2.9565343856811523,0
8.55,3.8334977626800537,1
8.6,2.879324436187744,1
8.65,2.858530282974243,1
8.7,2.8172311782836914,1
8.75,2.7790637016296387,1
8.8,2.7386956214904785,1
8.85,2.7124056816101074,1
8.9,2.671642303466797,1
8.95,2.6251845359802246,1
9.0,2.5952072143554688,0
9.05,3.2771501541137695,1
9.1,2.5002617835998535,1
9.15,2.479508399963379,1
9.2,2.4106521606445312,1
9.25,2.386436939239502,1
9.3,2.344449520111084,1
9.35,2.300494909286499,1
9.4,2.2562129497528076,1
9.45,2.2176809310913086,0
9.5,2.1668524742126465,1
9.55,2.1252057552337646,1
9.6,2.0814666748046875,0
9.65,2.700542449951172,1
9.7,1.989419937133789,1
9.75,1.9479364156723022,1
9.8,1.9048312902450562,1
9.85,1.8592684268951416,0
9.9,1.8059685230255127,1
9.95,1.76222562789917,1
10.0,1.7142162322998047,1
10.05,1.6666370630264282,1
10.1,1.6202439069747925,0
10.15,1.5743966102600098,1
10.2,1.5227744579315186,0
10.25,1.4721966981887817,1
10.3,1.9900567531585693,1
10.35,1.3755712509155273,1
10.4,1.330824613571167,1
10.45,1.2792179584503174,1
10.5,1.228348731994629,1
10.55,1.181617021560669,0
10.6,1.7616416215896606,1
10.65,1.276076316833496,0
10.7,1.0351967811584473,1
10.75,1.0032715797424316,0
10.8,0.9361933469772339,1
10.85,0.8869013786315918,1
10.9,0.9093026518821716,0
10.95,0.7925565242767334,1
11.0,0.7422933578491211,1
11.05,0.7141222953796387,0
11.1,0.6459277868270874,1
11.15,0.5961415767669678,1
11.2,0.5505809187889099,1
11.25,0.5170008540153503,1
11.3,0.46135738492012024,0
11.35,0.4634978771209717,0
11.4,0.43016934394836426,0
11.45,0.30598384141921997,1
11.5,0.939972996711731,1
11.55,0.23929034173488617,0
11.6,0.16034948825836182,1
11.65,0.11086070537567139,0
11.7,0.06262607872486115,1
11.75,0.5261355638504028,1
