target_entropy,best_loss,early_stopped
4.65,0.024108605459332466,1
4.7,0.009766632691025734,1
4.75,0.016899805516004562,1
4.8,0.008112208917737007,0
4.85,0.006284349597990513,0
4.9,0.007681016810238361,1
4.95,0.015504608862102032,1
5.0,0.006779372226446867,1
5.05,0.018068093806505203,1
5.1,0.010400669649243355,1
5.15,0.0026922235265374184,1
5.2,0.0063232192769646645,1
5.25,0.020640738308429718,1
5.3,0.023139704018831253,1
5.35,0.008898013271391392,1
5.4,0.008011018857359886,1
5.45,0.01012697909027338,1
5.5,0.016982294619083405,1
5.55,0.012405047193169594,1
5.6,0.0075530605390667915,1
5.65,0.008611226454377174,1
5.7,0.025569690391421318,1
5.75,0.008457724936306477,1
5.8,0.019505031406879425,1
5.85,0.011108405888080597,1
5.9,0.017755070701241493,1
5.95,0.011773522943258286,1
6.0,0.009600420482456684,1
6.05,0.0030346529092639685,1
6.1,0.0016344673931598663,1
6.15,0.006343020126223564,1
6.2,0.0041504064574837685,1
6.25,0.005330841988325119,1
6.3,0.010724809020757675,1
6.35,0.00808890350162983,1
6.4,0.006257697008550167,1
6.45,0.002283731009811163,1
6.5,0.0030586710199713707,1
6.55,0.00504162535071373,1
6.6,0.012257269583642483,1
6.65,0.00435732863843441,1
6.7,0.0004497193731367588,1
6.75,0.005132576916366816,1
6.8,3.1152041628956795e-05,1
6.85,0.013041209429502487,1
6.9,0.00931507907807827,1
6.95,0.011260907165706158,1
7.0,0.0029466666746884584,1
7.05,0.004480607807636261,1
7.1,0.004947238136082888,1
7.15,0.0003597848117351532,1
7.2,0.0004958903882652521,1
7.25,0.0028563551604747772,1
7.3,0.00040389588684774935,1
7.35,0.0007805554196238518,1
7.4,0.007580969482660294,1
7.45,0.003292918438091874,1
7.5,0.0018929062644019723,1
7.55,9.415927343070507e-05,1
7.6,0.0023283071350306273,1
7.65,0.0005054787034168839,1
7.7,0.0031927311792969704,1
7.75,0.0057205017656087875,1
7.8,0.002560801338404417,1
7.85,0.004493291489779949,1
7.9,0.004484445322304964,1
7.95,0.0,1
8.0,0.006850948557257652,1
8.05,0.0011581641156226397,1
8.1,0.0,1
8.15,0.0,1
8.2,0.004597339779138565,1
